ftype	name	org_hydrocode	issuer_hydrocode	admincode	registgration_id	startdate	enddate	status	description
vdeq_vwuds	WILDWOOD FARMS SERVICE AREA(WILDWOOD FARMS)	vwuds_rp_1796	vdeq_vwuds	vwuds_1302	1302	1982-01-01		active	
vdeq_vwuds	POST CAMP SERVICE AREA(QUANTICO MCDEC POST CAMP)	vwuds_rp_1461	vdeq_vwuds	vwuds_0475	0475	1982-01-01		active	
vdeq_vwuds	Appleland Sport Center(Appleland Sport Center (Irrigation))	vwuds_rp_6196	vdeq_vwuds	vwuds_10351	10351	2015-01-01		active	
vdeq_vwuds	SYDNOR - CEDAR CREST(SYDNOR - CEDAR CREST)	vwuds_rp_1796	vdeq_vwuds	vwuds_0045	0045	2007-01-01		active	
vdeq_vwuds	SHENANDOAH RETREAT(SHENANDOAH RETREAT)	vwuds_rp_1312	vdeq_vwuds	vwuds_0122	0122	1982-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_172	vdeq_vwuds	vwuds_5628	5628	1990-01-01		inactive	
vdeq_vwuds	ADAMS GROVE SERVICE AREA(ADAMS GROVE)	vwuds_rp_1507	vdeq_vwuds	vwuds_1284	1284	1982-01-01		active	
vdeq_vwuds	CUBBERLEY FARMS(CUBBERLEY FARMS)	vwuds_rp_1256	vdeq_vwuds	vwuds_5223	5223	2000-01-01		active	
vdeq_vwuds	MCCLURE WTP(MCCLURE)	vwuds_rp_123	vdeq_vwuds	vwuds_0725	0725	1982-01-01		inactive	
vdeq_vwuds	CHARLES HURST FARM	vwuds_rp_90	vdeq_vwuds	vwuds_5178	5178			inactive	
vdeq_vwuds	B S MATTHEWS AND SONS	vwuds_rp_591	vdeq_vwuds	vwuds_5187	5187	1990-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1131	vdeq_vwuds	vwuds_5317	5317			inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_925	vdeq_vwuds	vwuds_5259	5259	1990-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_70	vdeq_vwuds	vwuds_5014	5014	1990-01-01		inactive	
vdeq_vwuds	HANOVER GREENHOUSE NURSERY	vwuds_rp_813	vdeq_vwuds	vwuds_5106	5106			inactive	
vdeq_vwuds	SMITHFIELD GARDENS	vwuds_rp_1689	vdeq_vwuds	vwuds_5307	5307	1990-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1421	vdeq_vwuds	vwuds_5235	5235	1994-01-01		inactive	
vdeq_vwuds	BOTETOURT FOREST(BOTETOURT FOREST WATER SYSTEM)	vwuds_rp_57	vdeq_vwuds	vwuds_10302	10302	2015-01-01		active	
vdeq_vwuds	Hat Creek Golf Course(Hat Creek Golf Course (Irrigation))	vwuds_rp_6190	vdeq_vwuds	vwuds_10352	10352	2015-01-01		active	
vdeq_vwuds	BIG ROCK NO. 14 PREP PLANT(WELLMORE COAL CO. #14 PLANT)	vwuds_rp_131	vdeq_vwuds	vwuds_0875	0875	1982-01-01		active	
vdeq_vwuds	WELLMORE NO. 20 PREP PLANT(WELLMORE COAL CO. #20 PLANT)	vwuds_rp_131	vdeq_vwuds	vwuds_1842	1842	1985-01-01		active	
vdeq_vwuds	PRESIDENTIAL LAKES(PRESIDENTIAL LAKES WATER SYSTEM)	vwuds_rp_57	vdeq_vwuds	vwuds_10303	10303	2015-01-01		active	
vdeq_vwuds	CABIN POINT SERVICE AREA(CABIN POINT)	vwuds_rp_1507	vdeq_vwuds	vwuds_1269	1269	1982-01-01		active	2 WELLS 196 23 PRIMARY USE \nUNITED WATER VIRGINIA
vdeq_vwuds	LOWER POORE VALLEY SERVICE AREA(LOWER POORE VALLEY)	vwuds_rp_1603	vdeq_vwuds	vwuds_1841	1841	1985-01-01		active	
vdeq_vwuds	POUNDING MILL PLANT(POUNDING MILL PLANT)	vwuds_rp_1144	vdeq_vwuds	vwuds_0865	0865	1982-01-01		active	
vdeq_vwuds	UPPER SMITH SERVICE AREA(UPPER SMITH)	vwuds_rp_686	vdeq_vwuds	vwuds_1534	1534	1985-01-01		inactive	
vdeq_vwuds	INDUSTRIAL PARK(INDUSTRIAL PARK)	vwuds_rp_219	vdeq_vwuds	vwuds_1779	1779	1985-01-01		inactive	
vdeq_vwuds	DRYDEN SERVICE AREA(DRYDEN)	vwuds_rp_425	vdeq_vwuds	vwuds_0550	0550	1982-01-01		active	
vdeq_vwuds	SYDNOR - DITCHLEY(SYDNOR - DITCHLEY)	vwuds_rp_1796	vdeq_vwuds	vwuds_0042	0042	2006-01-01		active	
vdeq_vwuds	MARROWBONE/220-S SERVICE AREA(MARROWBONE/RT 220 SOUTH SA)	vwuds_rp_686	vdeq_vwuds	vwuds_0752	0752	1982-01-01		active	
vdeq_vwuds	LAWYERS ROAD PLANT(LAWYERS ROAD PLANT)	vwuds_rp_160	vdeq_vwuds	vwuds_1020	1020	1982-01-01		active	LYNCHBURG PLANT BOXLEY QUARRYS; QUARRY SUMP - SOME WATER USED FOR WASHING ; MAJORITY PUMPED INTO FLAT CREEK. \nBLUE RIDGE STONE CORPORATION
vdeq_vwuds	MONTPELIER PLANT(MONTPELIER PLANT)	vwuds_rp_1484	vdeq_vwuds	vwuds_1343	1343	1982-01-01		active	"EXT 10
01/14/2010 Dewatering water is put in settling pond for subsequent use in plant.  They will report settling pond w/d & well w/d & S. Anna R. w/d (when applicable) \nFELDSPAR CORP"
vdeq_vwuds	Pulaski Golf Course(Pulaski Golf Course (Irrigation))	vwuds_rp_6215	vdeq_vwuds	vwuds_10353	10353	2015-01-01		active	
vdeq_vwuds	STAGECOACH HILLS(STAGECOACH HILLS WATER SYSTEM)	vwuds_rp_57	vdeq_vwuds	vwuds_10304	10304	2015-01-01		active	
vdeq_vwuds	COEBURN WTP(COEBURN)	vwuds_rp_299	vdeq_vwuds	vwuds_0549	0549	1982-01-01		active	
vdeq_vwuds	MCCLURE SERVICE AREA(MCCLURE)	vwuds_rp_123	vdeq_vwuds	vwuds_0325	0325	1982-01-01		inactive	
vdeq_vwuds	DUNGANNON SERVICE AREA(DUNGANNON)	vwuds_rp_429	vdeq_vwuds	vwuds_0172	0172	1982-01-01		inactive	
vdeq_vwuds	GATE CITY SERVICE AREA(GATE CITY)	vwuds_rp_566	vdeq_vwuds	vwuds_0555	0555	1982-01-01		inactive	
vdeq_vwuds	WATSON GAP SERVICE AREA(WATSON)	vwuds_rp_1334	vdeq_vwuds	vwuds_0310	0310	1982-01-01		active	
vdeq_vwuds	LEBANON WTP(LEBANON)	vwuds_rp_909	vdeq_vwuds	vwuds_0727	0727	1982-01-01		active	
vdeq_vwuds	HEATHERSTONE(HEATHERSTONE WATER SYSTEM)	vwuds_rp_57	vdeq_vwuds	vwuds_10305	10305	2015-01-01		active	
vdeq_vwuds	PRINCE GEORGE COUNTY SERV AREA(APPOMATTOX RIVER WATER AUTH.)	vwuds_rp_229	vdeq_vwuds	vwuds_0008	0008	1987-01-01		active	
vdeq_vwuds	PETERSBURG, COUNTRY CLUB OF (Petersburg Country Club (Irrigation))	vwuds_rp_6201	vdeq_vwuds	vwuds_10354	10354	2015-01-01		active	
vdeq_vwuds	WISE CO REGIONAL SERVICE AREA(WISE CO REGIONAL SERVICE AREA)	vwuds_rp_1697	vdeq_vwuds	vwuds_1778	1778	1985-01-01		inactive	
vdeq_vwuds	HURRICANE SERVICE AREA(HURRICANE)	vwuds_rp_1697	vdeq_vwuds	vwuds_0320	0320	1982-01-01		inactive	
vdeq_vwuds	ESSERVILLE SERVICE AREA(ESSERVILLE)	vwuds_rp_1697	vdeq_vwuds	vwuds_0321	0321	1982-01-01		inactive	
vdeq_vwuds	SCOTT COUNTY SERVICE AREA(SCOTT COUNTY)	vwuds_rp_1297	vdeq_vwuds	vwuds_0195	0195	1982-01-01		inactive	
vdeq_vwuds	PENN FARM(PENN FARM)	vwuds_rp_903	vdeq_vwuds	vwuds_5016	5016	1990-01-01		active	
vdeq_vwuds	OAK HILL ACADEMY(OAK HILL ACADEMY)	vwuds_rp_1086	vdeq_vwuds	vwuds_0833	0833	1982-01-01		active	
vdeq_vwuds	BLUEFIELD PLANT(BLUEFIELD PLANT)	vwuds_rp_1143	vdeq_vwuds	vwuds_0866	0866	1982-01-01		inactive	
vdeq_vwuds	SURRY COUNTY HIGH SCHOOL(SURRY COUNTY PUBLIC SCHOOLS)	vwuds_rp_1382	vdeq_vwuds	vwuds_0541	0541	1982-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_251	vdeq_vwuds	vwuds_5577	5577	2003-01-01		active	
vdeq_vwuds	SMITH LAKE WTP(STAFFORD COUNTY)	vwuds_rp_1359	vdeq_vwuds	vwuds_0290	0290	1982-01-01		active	
vdeq_vwuds	Mountain View #1(Mountain View #1)	vwuds_rp_57	vdeq_vwuds	vwuds_10126	10126	2010-01-01		active	
vdeq_vwuds	LAKE CAROLINE(LAKE CAROLINE WATER SYSTEM)	vwuds_rp_57	vdeq_vwuds	vwuds_10306	10306	2015-01-01		active	
vdeq_vwuds	CENTRAL SYSTEM SERVICE AREA(CENTRAL SYSTEM SERVICE AREA)	vwuds_rp_201	vdeq_vwuds	vwuds_0640	0640	1982-01-01		active	
vdeq_vwuds	MARTINSVILLE WTP(MARTINSVILLE PLANT)	vwuds_rp_431	vdeq_vwuds	vwuds_0912	0912	1982-01-01		active	
vdeq_vwuds	RICHMOND COUNTRY CLUB, INC(Richmond Country Club (Irrigation))	vwuds_rp_6207	vdeq_vwuds	vwuds_10355	10355	2015-01-01		active	
vdeq_vwuds	INDIAN RIVER SERVICE AREA(INDIAN RIVER ROAD)	vwuds_rp_57	vdeq_vwuds	vwuds_1162	1162	1982-01-01		active	192000 POP SERVED 4 WELLS \nINDIAN RIVER WATER COMPANY
vdeq_vwuds	POCAHONTAS WTP(POCAHONTAS)	vwuds_rp_1135	vdeq_vwuds	vwuds_0577	0577	1982-01-01		active	
vdeq_vwuds	MERRIMAC-MIDWAY SERVICE AREA(MERRIMAC - MIDWAY)	vwuds_rp_1023	vdeq_vwuds	vwuds_0647	0647	1982-01-01		active	
vdeq_vwuds	Brookside Par 3(Brookside Par 3 (Irrigation))	vwuds_rp_3040	vdeq_vwuds	vwuds_10307	10307	2015-01-01		active	
vdeq_vwuds	WATERS EDGE COUNTRY CLUB, THE (Water's Edge Golf Course (Irrigation))	vwuds_rp_6210	vdeq_vwuds	vwuds_10356	10356	2015-01-01		active	
vdeq_vwuds	ALLISON GAP SERVICE AREA(ALLISON GAP)	vwuds_rp_1335	vdeq_vwuds	vwuds_0576	0576	1982-01-01		inactive	
vdeq_vwuds	UPPER POORE VALLEY SERV AREA(UPPER POORE VALLEY)	vwuds_rp_1335	vdeq_vwuds	vwuds_1840	1840	1985-01-01		inactive	
vdeq_vwuds	ATKINS SERVICE AREA(ATKINS)	vwuds_rp_1335	vdeq_vwuds	vwuds_0722	0722	1982-01-01		inactive	
vdeq_vwuds	BISHOP SERVICE AREA(BISHOP)	vwuds_rp_1396	vdeq_vwuds	vwuds_0824	0824	1982-01-01		inactive	
vdeq_vwuds	MOCCASIN GAP SERVICE AREA(MOCCASIN GAP)	vwuds_rp_1019	vdeq_vwuds	vwuds_0184	0184	1982-01-01		inactive	
vdeq_vwuds	SALTVILLE SERVICE AREA(SALTVILLE)	vwuds_rp_1279	vdeq_vwuds	vwuds_0194	0194	1982-01-01		active	
vdeq_vwuds	BLUEFIELD (VA) SERVICE AREA(BLUEFIELD (VA))	vwuds_rp_138	vdeq_vwuds	vwuds_0160	0160	1982-01-01		active	
vdeq_vwuds	SCOTTSVILLE WTP(SCOTTSVILLE)	vwuds_rp_1213	vdeq_vwuds	vwuds_0817	0817	1982-01-01		active	
vdeq_vwuds	DEEP MINE 26 (VC-5)(DEEP MINE 26 (VC-5))	vwuds_rp_396	vdeq_vwuds	vwuds_2221	2221	2003-01-01		active	EXT 6252 \nPARAMONT MINING CORPORATION
vdeq_vwuds	APPALACHIAN DETENTION CENTER(UNIT 29 - HONAKER)	vwuds_rp_1521	vdeq_vwuds	vwuds_0884	0884	1982-01-01		active	
vdeq_vwuds	ROCKY GAP PLANT(ROCKY GAP PLANT)	vwuds_rp_1144	vdeq_vwuds	vwuds_2208	2208	2002-01-01		active	
vdeq_vwuds	WAKENVA PREPARATION PLANT(WAKENVA PREP PLANT)	vwuds_rp_317	vdeq_vwuds	vwuds_0864	0864	1982-01-01		inactive	
vdeq_vwuds	CLAYPOOL HILL SERVICE AREA(CLAYPOOL HILL)	vwuds_rp_1396	vdeq_vwuds	vwuds_0314	0314	1982-01-01		active	
vdeq_vwuds	NORTON SERVICE AREA(NORTON)	vwuds_rp_1080	vdeq_vwuds	vwuds_0185	0185	1982-01-01		active	
vdeq_vwuds	Providence Golf Club(Providence Golf Club (Irrigation))	vwuds_rp_6204	vdeq_vwuds	vwuds_10357	10357	2015-01-01		active	
vdeq_vwuds	FOREST GROVE SERVICE AREA(FOREST GROVE SUBDIVISION)	vwuds_rp_1152	vdeq_vwuds	vwuds_0294	0294	1982-01-01		inactive	
vdeq_vwuds	Waterfront 2-9(Waterfront 2-9)	vwuds_rp_1627	vdeq_vwuds	vwuds_10056	10056	2010-01-01		active	
vdeq_vwuds	BRISTOL, TENNESSEE SERV AREA(BRISTOL (TN))	vwuds_rp_1727	vdeq_vwuds	vwuds_1482	1482	1987-01-01		inactive	
vdeq_vwuds	CROPPERVILLE FARM	vwuds_rp_340	vdeq_vwuds	vwuds_5272	5272	2001-01-01		inactive	
vdeq_vwuds	VAN KESTEREN FARMS INC	vwuds_rp_1493	vdeq_vwuds	vwuds_5280	5280	1990-01-01		active	
vdeq_vwuds	KELLEY FARMS INC.	vwuds_rp_860	vdeq_vwuds	vwuds_5277	5277	1990-01-01		inactive	
vdeq_vwuds	BEN F. KELLAM JR. ESTATE	vwuds_rp_845	vdeq_vwuds	vwuds_5236	5236	1990-01-01		inactive	
vdeq_vwuds	BUSHSWAMP FARMS	vwuds_rp_42	vdeq_vwuds	vwuds_5028	5028	1990-01-01		inactive	
vdeq_vwuds	HOPELAND FARMS INC.	vwuds_rp_715	vdeq_vwuds	vwuds_5270	5270	1990-01-01		inactive	
vdeq_vwuds	KREISL NURSERY	vwuds_rp_536	vdeq_vwuds	vwuds_5200	5200			inactive	
vdeq_vwuds	LONG FARM	vwuds_rp_1411	vdeq_vwuds	vwuds_5341	5341			active	
vdeq_vwuds	ALBERTA SERVICE AREA(ALBERTA)	vwuds_rp_15	vdeq_vwuds	vwuds_0407	0407	1982-01-01		inactive	
vdeq_vwuds	STRASBURG WTP(STRASBURG)	vwuds_rp_1374	vdeq_vwuds	vwuds_0717	0717	1982-01-01		active	
vdeq_vwuds	N.T. GARGIULO, L.P. BULL FARM	vwuds_rp_89	vdeq_vwuds	vwuds_5294	5294	2002-01-01		inactive	
vdeq_vwuds	JOHNSON FARM	vwuds_rp_892	vdeq_vwuds	vwuds_5853	5853	2002-01-01		inactive	
vdeq_vwuds	C L BYRD FARM	vwuds_rp_90	vdeq_vwuds	vwuds_5822	5822			inactive	
vdeq_vwuds	SMITH FARM	vwuds_rp_1195	vdeq_vwuds	vwuds_5249	5249	2002-01-01		inactive	
vdeq_vwuds	BLACK FARMS	vwuds_rp_842	vdeq_vwuds	vwuds_5304	5304	1990-01-01		inactive	
vdeq_vwuds	LURAY HYDROPOWER PLANT(LURAY HYDROPOWER PLANT)	vwuds_rp_1727	vdeq_vwuds	vwuds_1673	1673	1985-01-01		inactive	
vdeq_vwuds	KELLAM FARM(KELLAM FARM)	vwuds_rp_375	vdeq_vwuds	vwuds_5830	5830	2001-01-01		active	
vdeq_vwuds	JAMES RIVER CORRECT. CNTR WTP(STATE FARM)	vwuds_rp_1522	vdeq_vwuds	vwuds_1471	1471	1982-01-01		active	
vdeq_vwuds	NEW MARKET PLANT(NEW MARKET PLANT)	vwuds_rp_723	vdeq_vwuds	vwuds_0237	0237	1982-01-01		active	
vdeq_vwuds	CLOVER POWER PLANT(CLOVER POWER STATION)	vwuds_rp_413	vdeq_vwuds	vwuds_2032	2032	1990-01-01		active	
vdeq_vwuds	CORROTOMAN SERVICE AREA(CORROTOMAN BY THE BAY)	vwuds_rp_1507	vdeq_vwuds	vwuds_1233	1233	1982-01-01		active	
vdeq_vwuds	JARRATT WTP(JARRATT)	vwuds_rp_638	vdeq_vwuds	vwuds_0398	0398	1982-01-01		inactive	
vdeq_vwuds	JETTY'S REACH(JETTY'S REACH)	vwuds_rp_1507	vdeq_vwuds	vwuds_2076	2076	1991-01-01		active	EXT  11 \nUNITED WATER VIRGINIA
vdeq_vwuds	DREWER FARM (DEL MONTE)(DREWER FARM WATER SYSTEM)	vwuds_rp_2882	vdeq_vwuds	vwuds_10308	10308	2015-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1687	vdeq_vwuds	vwuds_5155	5155			inactive	
vdeq_vwuds	BELOTE FARM	vwuds_rp_677	vdeq_vwuds	vwuds_5208	5208	2000-01-01		active	
vdeq_vwuds	SHENANDOAH VALLEY GOLF CLUB(SHENANDOAH VALLEY GOLF CLUB)	vwuds_rp_1311	vdeq_vwuds	vwuds_1763	1763	1985-01-01		active	
vdeq_vwuds	PIANKATANK RIVER GOLF CLUB(PIANKATANK RIVER GOLF CLUB (Irrigation))	vwuds_rp_6203	vdeq_vwuds	vwuds_10359	10359	2015-01-01		active	
vdeq_vwuds	LAWNES POINT(LAWNES POINT)	vwuds_rp_1495	vdeq_vwuds	vwuds_2233	2233	2005-01-01		active	
vdeq_vwuds	PULASKI COUNTY SERVICE AREA(PULASKI COUNTY)	vwuds_rp_426	vdeq_vwuds	vwuds_0711	0711	1982-01-01		active	
vdeq_vwuds	JENKINS FLORIST INC(JENKINS FLORIST INC)	vwuds_rp_789	vdeq_vwuds	vwuds_5682	5682	1990-01-01		inactive	
vdeq_vwuds	River Ridge Golf and Camping Club(River Ridge Golf and Camping Club (Irrigation))	vwuds_rp_3059	vdeq_vwuds	vwuds_10309	10309	2015-01-01		active	
vdeq_vwuds	GARLAND GRAY FORESTRY CENTER(GARLAND GRAY FORESTRY CENTER)	vwuds_rp_1555	vdeq_vwuds	vwuds_5433	5433	1993-01-01		inactive	
vdeq_vwuds	COUNTRY CLUB OF FAIRFAX(COUNTRY CLUB OF FAIRFAX)	vwuds_rp_324	vdeq_vwuds	vwuds_1807	1807	1985-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_846	vdeq_vwuds	vwuds_5440	5440	2004-01-01		active	
vdeq_vwuds	ARVONIA PLANT(ARVONIA PLANT)	vwuds_rp_1337	vdeq_vwuds	vwuds_1346	1346	1982-01-01		active	
vdeq_vwuds	CARVINS COVE WTP(ROANOKE, CITY)	vwuds_rp_1627	vdeq_vwuds	vwuds_0735	0735	1982-01-01		inactive	
vdeq_vwuds	BALLYHACK GOLF CLUB(BALLYHACK GOLF CLUB (Irrigation))	vwuds_rp_6202	vdeq_vwuds	vwuds_10360	10360	2015-01-01		active	
vdeq_vwuds	BOY SCOUTS AT BAYPORT CAMPGROUND(BOY SCOUTS AT BAYPORT CAMPGROUND WATER SYSTEM)	vwuds_rp_3038	vdeq_vwuds	vwuds_10310	10310	2015-01-01		active	
vdeq_vwuds	ROCK HARBOR GOLF COURSE(ROCK HARBOR GOLF COURSE (Irrigation))	vwuds_rp_6208	vdeq_vwuds	vwuds_10358	10358	2015-01-01		active	
vdeq_vwuds	SOUTHEAST 4-H EDUCATIONAL CNTR(SOUTHEAST 4-H EDUCATIONAL CNTR)	vwuds_rp_1343	vdeq_vwuds	vwuds_1470	1470	1982-01-01		active	
vdeq_vwuds	WINCHESTER GOLF CLUB(WINCHESTER GOLF CLUB)	vwuds_rp_1692	vdeq_vwuds	vwuds_1766	1766	1985-01-01		active	
vdeq_vwuds	BOONES MILL SERVICE AREA(BOONES MILL)	vwuds_rp_151	vdeq_vwuds	vwuds_1045	1045	1982-01-01		active	
vdeq_vwuds	ROLLEY FARM(ROLLEY FARM)	vwuds_rp_892	vdeq_vwuds	vwuds_5848	5848	1990-01-01		active	
vdeq_vwuds	LAKE MONTICELLO GOLF COURSE(LAKE MONTICELLO GOLF COURSE)	vwuds_rp_897	vdeq_vwuds	vwuds_1845	1845	1985-01-01		active	
vdeq_vwuds	SELMA-LOWMOOR SERVICE AREA(SELMA-LOWMOOR SERVICE AREA)	vwuds_rp_22	vdeq_vwuds	vwuds_0801	0801	1982-01-01		active	
vdeq_vwuds	JAMES FARM	vwuds_rp_1195	vdeq_vwuds	vwuds_5194	5194	2002-01-01		active	
vdeq_vwuds	ROANOKE FACILITIES(ROANOKE FACILITIES)	vwuds_rp_1068	vdeq_vwuds	vwuds_0754	0754	1982-01-01		active	"8 N JEFFERSON ST ROANOKE
2012 email returned, LM for ""John"" at contact number 12/19/12. \nNORFOLK AND WESTERN RAILWAY"
vdeq_vwuds	MIDWOOD FARM	vwuds_rp_375	vdeq_vwuds	vwuds_5714	5714	1990-01-01		active	
vdeq_vwuds	JOHN J. WRIGHT MIDDLE SCHOOL(JOHN J. WRIGHT MIDDLE SCHOOL)	vwuds_rp_1354	vdeq_vwuds	vwuds_0504	0504	1982-01-01		inactive	
vdeq_vwuds	Irrigation Pump(SHELTON FARMS)	vwuds_rp_1428	vdeq_vwuds	vwuds_5587	5587	2003-01-01		active	
vdeq_vwuds	SANDY ACRES INC	vwuds_rp_361	vdeq_vwuds	vwuds_5071	5071	1991-01-01		inactive	
vdeq_vwuds	CAPRON SERVICE AREA(CAPRON)	vwuds_rp_204	vdeq_vwuds	vwuds_0454	0454	1982-01-01		active	
vdeq_vwuds	TANKARD FARM	vwuds_rp_239	vdeq_vwuds	vwuds_5210	5210	1991-01-01		active	
vdeq_vwuds	SILVER BEACH FARM	vwuds_rp_271	vdeq_vwuds	vwuds_5244	5244	1990-01-01		active	
vdeq_vwuds	BURTON FARM	vwuds_rp_1014	vdeq_vwuds	vwuds_5190	5190	2002-01-01		active	
vdeq_vwuds	DENNIS NURSERY	vwuds_rp_1665	vdeq_vwuds	vwuds_5343	5343	2000-01-01		inactive	
vdeq_vwuds	Bush Park Mobile Home Park(Bush Park Mobile Home Park Water System)	vwuds_rp_3041	vdeq_vwuds	vwuds_10311	10311	2015-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_1027	vdeq_vwuds	vwuds_5030	5030	1990-01-01		active	
vdeq_vwuds	Somerset(Somerset)	vwuds_rp_1338	vdeq_vwuds	vwuds_2225	2225	2004-01-01		active	
vdeq_vwuds	FRONT ROYAL FISH CULTURAL STA.(FRONT ROYAL FISH CULTURAL STA.)	vwuds_rp_1531	vdeq_vwuds	vwuds_2119	2119	1998-01-01		active	
vdeq_vwuds	NOTTINGHAM FARM(NOTTINGHAM FARM)	vwuds_rp_892	vdeq_vwuds	vwuds_5854	5854	2002-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_687	vdeq_vwuds	vwuds_5554	5554	1990-01-01		inactive	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_923	vdeq_vwuds	vwuds_5562	5562	1990-01-01		inactive	
vdeq_vwuds	GR. AVONDALE #2 SERVICE AREA(GREATER AVONDALE)	vwuds_rp_663	vdeq_vwuds	vwuds_0378	0378	1982-01-01		inactive	
vdeq_vwuds	BALLARD FARM(BALLARD FARM)	vwuds_rp_892	vdeq_vwuds	vwuds_5845	5845	1990-01-01		active	
vdeq_vwuds	SMITH FARM(SMITH FARM)	vwuds_rp_892	vdeq_vwuds	vwuds_5857	5857	2002-01-01		active	
vdeq_vwuds	WOODLAWN SERVICE AREA(WOODLAWN)	vwuds_rp_219	vdeq_vwuds	vwuds_0327	0327	1982-01-01		inactive	
vdeq_vwuds	FERNS HARDWARE(FERNS HARDWARE)	vwuds_rp_506	vdeq_vwuds	vwuds_1481	1481	1982-01-01		inactive	
vdeq_vwuds	CAPTAINS COVE SERVICE AREA(CAPTAINS COVE)	vwuds_rp_205	vdeq_vwuds	vwuds_1260	1260	1982-01-01		active	
vdeq_vwuds	BRICKHOUSE FARM	vwuds_rp_892	vdeq_vwuds	vwuds_5852	5852	2002-01-01		active	
vdeq_vwuds	Mizpah Nursing Home(Mizpah Nursing Home)	vwuds_rp_6629	vdeq_vwuds	vwuds_10362	10362	2015-01-01		active	
vdeq_vwuds	BUSH PARK CAMPING RESORT(BUSH PARK CAMPING RESORT WATER SYSTEM)	vwuds_rp_3055	vdeq_vwuds	vwuds_10312	10312	2015-01-01		active	
vdeq_vwuds	WINCHESTER SERVICE AREA(WINCHESTER)	vwuds_rp_1691	vdeq_vwuds	vwuds_0267	0267	1982-01-01		active	
vdeq_vwuds	SKYLINE SWANNANOA(SKYLINE SWANNANOA)	vwuds_rp_281	vdeq_vwuds	vwuds_1356	1356	1982-01-01		active	
vdeq_vwuds	Aylett Sand and Gravel Facility(Aylett Sand and Gravel Facility)	vwuds_rp_3880	vdeq_vwuds	vwuds_10363	10363	2015-01-01		active	
vdeq_vwuds	CHERRYSTONE CAMPGROUNDS(CHERRYSTONE CAMPGROUNDS)	vwuds_rp_77	vdeq_vwuds	vwuds_2124	2124	1999-01-01		active	
vdeq_vwuds	Surface Water Reporting - [no name]	vwuds_rp_564	vdeq_vwuds	vwuds_5471	5471	1991-01-01		active	
vdeq_vwuds	SAXIS PLANT(SAXIS PLANT)	vwuds_rp_1320	vdeq_vwuds	vwuds_1149	1149	1982-01-01		active	
vdeq_vwuds	DRUMMOND FARM	vwuds_rp_468	vdeq_vwuds	vwuds_5333	5333	2000-01-01		active	
vdeq_vwuds	BYRDLANKFORD FARM	vwuds_rp_468	vdeq_vwuds	vwuds_5181	5181	2001-01-01		active	
vdeq_vwuds	NEWPORT HYDROPOWER PLANT(NEWPORT HYDROPOWER PLANT)	vwuds_rp_1727	vdeq_vwuds	vwuds_1674	1674	1985-01-01		inactive	
vdeq_vwuds	MATTHEWS FARM	vwuds_rp_468	vdeq_vwuds	vwuds_5289	5289	2001-01-01		active	
vdeq_vwuds	Dick Cross Wildlife Management Area (WMA)(DGIF WETLANDS PROJECT)	vwuds_rp_1548	vdeq_vwuds	vwuds_2188	2188	2001-01-01		active	
vdeq_vwuds	PEDLAR RESERVOIR INTAKE(LYNCHBURG)	vwuds_rp_948	vdeq_vwuds	vwuds_1957	1957	1987-01-01		active	
vdeq_vwuds	CHERITON FARMS(CHERITON FARMS)	vwuds_rp_1585	vdeq_vwuds	vwuds_5271	5271	1990-01-01		active	
vdeq_vwuds	Dedman Intake(Dedman Intake)	vwuds_rp_1869	vdeq_vwuds	vwuds_10159	10159	2011-01-01		active	
vdeq_vwuds	GRAPELAND FARM	vwuds_rp_892	vdeq_vwuds	vwuds_5837	5837	2002-01-01		inactive	
vdeq_vwuds	WAYSIDE FARM MARKET	vwuds_rp_170	vdeq_vwuds	vwuds_5299	5299	1990-01-01		inactive	
vdeq_vwuds	WYATT FARM	vwuds_rp_239	vdeq_vwuds	vwuds_5211	5211	2001-01-01		active	
vdeq_vwuds	NANCOCK FARMS	vwuds_rp_773	vdeq_vwuds	vwuds_5281	5281	1990-01-01		inactive	
vdeq_vwuds	TANKARDS REST FARM	vwuds_rp_1389	vdeq_vwuds	vwuds_5184	5184	2002-01-01		inactive	
vdeq_vwuds	QUINTON OAKS GOLF COURSE(QUINTON OAKS GOLF COURSE)	vwuds_rp_6637	vdeq_vwuds	vwuds_10364	10364	2015-01-01		active	
vdeq_vwuds	HARWOOD'S MILL RESERVOIR(NEWPORT NEWS)	vwuds_rp_1054	vdeq_vwuds	vwuds_1886	1886	1987-01-01		inactive	
