fac_hydroid	hydroid	ftype	name	riverseg	tnt	exempt_value
73214	60267	commercial	KINDERTON LAKE	OR7_8470_8490	non-tidal	0.432
73216	59269	commercial	POND #6	PL2_4970_5250	non-tidal	1.2
73227	60737	irrigation	DUG POND 1	MN1_8240_0000	tidal	0.00000000000000000000
73227	63797	irrigation	DUG POND 2	MN1_8240_0000	tidal	0.00000000000000000000
73233	59938	irrigation	POND	EL0_6610_0000	tidal	0.00000000000000000000
73239	59080	irrigation	POND 2    9 A. TOBACCO	OD3_8340_8520	non-tidal	0.00000000000000000000
73239	60211	irrigation	POND 4   6 A. WEST OF CLIMAX	OR2_8460_8271	non-tidal	0.00000000000000000000
73239	60348	irrigation	POND 3   1.5 A. SW CHATHAM CH.	OD3_8340_8520	non-tidal	0.00000000000000000000
73239	60896	irrigation	LITTLE ROARING FORK	OD3_8340_8520	non-tidal	0.00000000000000000000
73239	63800	irrigation	POND 1 UNDER POWERLINE 1.5 TOB	OD3_8340_8520	non-tidal	0.00000000000000000000
73246	60463	mining	JORDAN CREEK	OD3_8630_8720	non-tidal	0.86
73246	64194	mining	JORDAN CREEK (SAND PLANT)	OD3_8630_8720	non-tidal	0.019506849
73246	65151	mining	QUARRY SUMP	OD3_8630_8720	non-tidal	1.87
73250	64697	municipal	EMPORIA RESERVOIR	MN4_8260_8400	non-tidal	20.7
73254	59345	commercial	LUNGA RESERVOIR	PL1_5690_0001	non-tidal	6
73256	60687	municipal	ROUND HILL RESERVOIR	PM3_4670_4660	non-tidal	0.041741935
73258	60317	irrigation	PAMUNKEY RIVER   SK1  70 ACRES	YP5_6780_0000	tidal	1.501027397
73258	60427	irrigation	Pamunkey R NBI 70 acre	YP5_6780_0000	tidal	0.031931316027299074449940
73258	62561	irrigation	PAMUNKEY RIVER   SK2  55 ACRES	YP5_6780_0000	tidal	1.501027397
73258	62829	irrigation	PAMUNKEY RIVER   SK3  30 ACRES	YP5_6780_0000	tidal	1.501027397
73258	62923	irrigation	PAMUNKEY RIVER   SK3  80 ACRES	YP5_6780_0000	tidal	1.501027397
73258	65601	irrigation	Pamunkey R RT-85Ac	YP5_6780_0000	tidal	0.032637477017046339866940
73258	68397	irrigation	Pamunkey River SK4 25AC	YP5_6780_0000	tidal	0.010624513073015675152760
73258	68398	irrigation	Pamunkey River NB4 68AC	YP5_6780_0000	tidal	0.021788276356383807534920
73259	61617	municipal	MIDDLE FORK HOLSTON RIVER	TU2_9070_9090	non-tidal	4.65980344998667889558
73259	68414	municipal	SOUTH FORK HOLSTON RIVER	TU2_9070_9090	non-tidal	4.93745682398592384415
73261	60353	irrigation	DUG POND	JB0_7271_0000	tidal	0.028000000000000000000000
73262	60032	irrigation	PAMUNKEY RIVER	YP5_6780_0000	tidal	0.00000000000000000000
73263	60410	irrigation	POND 3	YM0_6622_0000	tidal	0.000000000000000000000000
73263	62513	irrigation	POND 2	YM0_6622_0000	tidal	0.000000000000000000000000
73263	63114	irrigation	COURTHOUSE CREEK	YM0_6622_0000	tidal	1.611483871
73263	63508	irrigation	POND 1	YM0_6622_0000	tidal	0.000000000000000000000000
73265	64121	irrigation	FARM POND	JA2_7290_0001	non-tidal	0.00000000000000000000
73269	65056	agriculture	Mill Creek	PS5_5240_5200	non-tidal	0.00000000000000000000
73276	64717	municipal	GOLF COURSE POND	PU2_3770_3600	non-tidal	0.069032258
73280	60001	irrigation	PAMUNKEY R - FERRY FARM  F2/H&F5	YP4_6750_0001	non-tidal	0.035311966268146883007000
73280	60194	irrigation	FARM POND - HORN QUARTER 4&5	YP4_6750_0001	non-tidal	0.031915029888983774553000
73280	60437	irrigation	PAMUNKEY R - BLEAK HILL BH 3	YP4_6750_0001	non-tidal	0.039766892613151152861000
73280	60439	irrigation	PAMUNKEY R - BLEAK HILL BH 2	YP4_6750_0001	non-tidal	0.042987697480785653289000
73280	64076	irrigation	PAMUNKEY R - BLEAK HILL BH 17	YP4_6750_0001	non-tidal	0.028176238257899231427000
73280	64120	irrigation	PAMUNKEY R - FERRY FARM  F1/7/BH4	YP4_6750_0001	non-tidal	0.051669780102476515797000
73280	65469	irrigation	pamunkey river HQ 9&10	YP4_6720_6750	non-tidal	0.014094523911187019640000
73280	65472	irrigation	pamunkey river HQ 8	YP4_6720_6750	non-tidal	0.025555881725021349273000
73280	65496	irrigation	pamunkey river HQ 7/31	YP4_6720_6750	non-tidal	0.014410760034158838600000
73280	65528	irrigation	PAMUNKEY R. HORNQUATER 20/47	YP4_6720_6750	non-tidal	0.016111229718189581553000
73281	59600	irrigation	CONQUEST FARM DUG POND	ES0_0000_0000	tidal	0.000000000000000000000
73281	59947	irrigation	ARBUCKLE FARM DUG POND	ES0_0000_0000	tidal	0.000000000000000000000
73281	60000	irrigation	ALVAS FARM DUG POND	ES0_0000_0000	tidal	0.000000000000000000000
73281	60175	irrigation	WALLOPS ROAD FARM DUG POND	ES0_0000_0000	tidal	0.000000000000000000000
73281	63389	irrigation	ATLANTIC FARM DUG POND	ES0_0000_0000	tidal	0.000000000000000000000
73281	63415	irrigation	BUNDICK FARM DUG POND	ES0_0000_0000	tidal	0.000000000000000000000
73287	60276	irrigation	STAUNTON RIVER ABOVE CUB RUN	OR5_7970_8200	non-tidal	0.000000000000000000000
73287	60305	irrigation	FARM POND	OR5_7970_8200	non-tidal	0.000000000000000000000
73287	63947	irrigation	STAUNTON R BOTTOM OF HOUSE	OR5_7970_8200	non-tidal	0.000000000000000000000
73287	64027	irrigation	CUB CREEK	OR5_7980_8200	non-tidal	0.000000000000000000000
73287	65203	irrigation	STAUNTON R BELOW CUB RUN	OR5_8200_8370	non-tidal	0.000000000000000000000
73288	59023	irrigation	SPRING	PS2_5560_5100	non-tidal	0.000000000000000000000000
73292	64285	municipal	PHILLIPI SPRING AND WELL	NR2_8600_8700	non-tidal	0.3384
73292	64787	municipal	STALEY SPRING	NR2_8600_8700	non-tidal	0.239193548
73294	58870	municipal	LITTLE RIVER	TU1_8570_8680	non-tidal	3.8
73295	59131	irrigation	JAMES RIVER MP 8275	JB0_7073_0000	tidal	0.32309979512940568794
73295	59170	irrigation	JAMES RIVER MP 8273	JB0_7073_0000	tidal	0.09288787249046903457
73295	64648	irrigation	JAMES RIVER MP 8274	JB0_7073_0000	tidal	0.43332740087327596243
73299	60046	commercial	NEW RIVER	NR6_7820_7960	non-tidal	0.5
73299	65604	commercial	new river	NR6_7820_7960	non-tidal	0.000000000000000000000
73300	59248	commercial	Cascades Creek	JU3_6950_7330	non-tidal	0.558548387
73300	60455	commercial	Hot Springs Run	JU3_6950_7330	non-tidal	0.049712170805336266541600
73306	59993	mining	STONY CREEK	NR1_7880_8050	non-tidal	1.151246575
73309	60440	commercial	POND #1	OR4_8271_8120	non-tidal	1
73310	64746	municipal	CHERRYSTONE CREEK	OD3_8340_8520	non-tidal	0.5414794520547945205479
73317	58916	irrigation	SOUTH RIVER	PS2_6490_6420	non-tidal	0.007
73321	60009	commercial	JRC KANAWHA CANAL	JL7_6800_7070	non-tidal	1
73321	62485	commercial	TUCKAHOE CREEK	JL7_6800_7070	non-tidal	1.036516129
73321	62505	commercial	JAMES RIVER	JL7_6800_7070	non-tidal	0.3
73321	65395	commercial	TCC KANAWHA CANAL	JL7_6800_7070	non-tidal	0.6
73322	62184	municipal	JONES' POND	YL0_6930_0000	tidal	0.297096774
73324	60141	municipal	BEAR LITHIA SPRING	PS4_5840_5240	non-tidal	0.006365398828362061952338
73325	58963	commercial	REDWING LAKE	MN4_8110_0000	tidal	0.026258065
73332	59967	manufacturing	SMITH RIVER	OD3_8630_8720	non-tidal	59.90322581
73342	61531	commercial	LAKE	JB3_6820_7053	non-tidal	1.15
73350	64191	irrigation	PAMUNKEY RIVER - NW 3, 4, 5, & 6	YP4_6720_6750	non-tidal	2.377627397
73351	61884	commercial	Pond #1 Tradition GC at Stonehouse	YL0_6930_0000	tidal	0.00000000000000000000
73351	64051	commercial	Richardson Mill Pond	YL0_6930_0000	tidal	0.00000000000000000000
73354	62040	irrigation	LOWER POND	JL1_6770_6850	non-tidal	0.00000000000000000000
73354	64427	irrigation	CHURCH POND	JL1_6770_6850	non-tidal	0.015616438
73358	58738	irrigation	WEST CREEK	JA1_7600_7570	non-tidal	1.029225806
73359	61609	hydropower	LEESVILLE LAKE	OR4_8271_8120	non-tidal	0.00000000000000000000
73365	61535	irrigation	BEAVER CREEK	PS3_5990_6161	non-tidal	0.033424658
73365	62141	irrigation	DRY RIVER	PS3_5990_6161	non-tidal	0.053150685
73379	64046	municipal	FLAT ROCK CREEK	MN3_8190_8260	non-tidal	1.152
73383	64490	irrigation	POND	ES0_0000_0000	tidal	0.00000000000000000000
73390	60880	irrigation	BLACKWATER R   SEACOCK CHPL RD	MN3_7860_8080	non-tidal	0.00000000000000000000
73390	62068	irrigation	BLACKWATER RIVER	MN3_7860_8080	non-tidal	0.00000000000000000000
73391	61259	commercial	POND 2	JL2_7240_7350	non-tidal	0.099452054794520195556
73391	62526	commercial	POND 3	JL2_7240_7350	non-tidal	0.000000000000000000000
73391	63784	commercial	POND 1	JL2_7240_7350	non-tidal	0.000000000000000000000
73394	59195	commercial	LAKE	OD3_8720_8900_leatherwood	non-tidal	0.0828767123287674398792
73394	61207	commercial	TWO LAKES	OD3_8720_8900_ut_leatherwood	non-tidal	0.030645161
73395	59618	municipal	NEW RIVER	NR6_7820_7960	non-tidal	436
73400	64788	hydropower	NEW RIVER	NR5_8870_8760	non-tidal	0.00000000000000000000
73401	64789	municipal	CLINCH RIVER	TU3_8480_8680	non-tidal	6.2
73406	60517	manufacturing	JAMES RIVER	JL6_7430_7320	non-tidal	10.8
73408	64795	manufacturing	BEAVER DAM CREEK	TU1_9220_9200	non-tidal	0.146
73409	58795	agriculture	MILL CREEK	JL1_6940_7200	non-tidal	0.1
73409	58802	agriculture	SPRINGS	JL1_6940_7200	non-tidal	0.76
73411	58854	irrigation	Beaver Creek	PS3_5990_6161	non-tidal	0.000000000000000000000
73414	59439	irrigation	Thompson Lake	JL1_7190_7250	non-tidal	0.010590111503404874462000
73414	60396	irrigation	HAREWOOD POND #2	JL1_7190_7250	non-tidal	0.047619827664973602983000
73414	60419	irrigation	ALLEN CREEK A - Embly's Gap Creek	JL1_7190_7250	non-tidal	0.052700838814586047568000
73414	60422	irrigation	TYE RIVER	JL1_6940_7200	non-tidal	0.180200073459525002996000
73414	60443	irrigation	HAREWOOD POND #1	JL1_7190_7250	non-tidal	0.094082795218651293313000
73414	60445	irrigation	NURSERY POND #1 HUBBARD HILL	JL1_6940_7200	non-tidal	0.210288628953318255564000
73414	61514	irrigation	ALLEN CREEK #2 - Tom's House	JL1_7190_7250	non-tidal	0.000000000000000000000000
73414	64047	irrigation	'07 Campbell Lake	JL1_7190_7250	non-tidal	0.011374941711068180847000
73414	65274	irrigation	ALLEN CREEK B - Massie Creek	JL1_7190_7250	non-tidal	0.071959756702635624375000
73414	65640	irrigation	Vegetable Garden Pond - Uncle Massie's Pond	JL1_6940_7200	non-tidal	0.000845985808260447141000
73419	64658	manufacturing	SMITH RIVER	OD3_8630_8720	non-tidal	2.592
73422	60587	manufacturing	JACKS CREEK	OD2_8560_8630	non-tidal	0.158
73424	65044	commercial	UPPER LAKE	OR2_7670_7840	non-tidal	0.056451613
73428	63998	commercial	LAKE 1	PL0_5131_0000	tidal	1.7
73430	63898	irrigation	LONG GLADE CREEK	PS3_5990_6161	non-tidal	0.084931507
73431	59903	irrigation	COOKS CREEK	PS0_6160_6161	non-tidal	0.024789041
73432	60092	manufacturing	LITHIA SPRING	JU4_7000_7300	non-tidal	0.45483871
73442	60373	municipal	PHELPS CREEK RESERVOIR	OR2_7840_7970	non-tidal	40
73449	62101	municipal	AUGUSTA SPRINGS - Municipal Spring	JU3_6640_6790	non-tidal	0.055
73450	64503	manufacturing	SOUTH RIVER	PS2_6660_6490	non-tidal	0.012000000000000000000000
73452	60741	agriculture	COURSEY SPRING	JU3_6650_7300	non-tidal	13.5483871
73453	59931	mining	QUARRY DEWATERING	JA2_7290_0001	non-tidal	1.15
73454	64802	mining	CHANEY CREEK	TU4_8810_9000	non-tidal	0.00000000000000000000
73455	62099	municipal	SILVER LAKE SPRING	PS0_6160_6161	non-tidal	2.59
73468	61065	irrigation	RAPPAHANNOCK RIVER - WALSINGHM	RL5_6070_0000	tidal	0.000000000000000000000
73468	61068	irrigation	HOUSE PUMP - WOODLAWN	RL5_6070_0000	tidal	0.000000000000000000000
73468	230368	irrigation	CREEK PUMP - WOODLAWN	RL5_6070_0000	tidal	0.000000000000000000000
73470	59415	irrigation	CHRISTIANS CREEK  154.2 ACRES	PS3_6460_6230	non-tidal	0.065549859069977845568726
73470	59418	irrigation	CHRISTIANS CREEK  60 ACRES	PS3_6460_6230	non-tidal	0.028285757368378318814836
73480	59254	commercial	Sinking Creek Transfer Station	TU0_9160_0000	non-tidal	0.028068080584065073080801
73481	64642	municipal	ELK LITHIA SPRING	PS4_5840_5240	non-tidal	0.040645161
73482	62110	municipal	NORTH RIVER	PS3_5990_6161	non-tidal	2
73483	59648	commercial	SMITH MOUNTAIN LAKE	OR4_8271_8120	non-tidal	0.013698630136986301369863
73485	59695	manufacturing	SPRING	JU4_7260_7380	non-tidal	0.168
73500	63198	commercial	SMITH MOUNTAIN LAKE	OR4_8271_8120	non-tidal	1
73502	59692	municipal	Spring	JU3_6640_6790	non-tidal	0.522225806
73507	59562	irrigation	FARM POND	OR2_8460_8271	non-tidal	0.00000000000000000000
73510	58918	commercial	GLENWOOD POND	JB0_7071_0000	tidal	0.25
73511	64320	commercial	Potomac River	PM7_4620_4580	non-tidal	0.288
73513	65490	municipal	North River	PS3_5990_6161	non-tidal	14.3
73516	64803	mining	HURRICANE FORK	TU4_8810_9000	non-tidal	0.360246575
73521	61674	manufacturing	CHAFFINS CREEK	OR5_7910_8410	non-tidal	0.090967742
73521	61675	manufacturing	TWITTYS CREEK	OR5_7910_8410	non-tidal	0.064
73522	61113	municipal	L GASTON  (PURCH FR VA POWER)	OR7_8490_0000	non-tidal	0.045967742
73524	61585	municipal	LUNENBURG LAKE	MN3_7770_7930	non-tidal	1.67
73524	61619	municipal	NOTTOWAY FALLS RESERVOIR	MN3_7770_7930	non-tidal	1.728
73525	58835	mining	Pit Discharge	PL2_4970_5250	non-tidal	0.268
73525	59957	mining	PUMP SILTING BASIN #2  12/04	PL2_4970_5250	non-tidal	0.000000000000000000000
73526	60421	municipal	SMITH CREEK RESERVOIR	JU4_7000_7300	non-tidal	1.949
73527	59006	municipal	POTOMAC RIVER INTAKE	PM7_4620_4580	non-tidal	712.4876712
73528	65439	municipal	Surface Water From Folly Lick Branch Creek to the Golf Course Pond	PM7_4620_4580	non-tidal	0.200136986
73529	61014	manufacturing	PINEY BRANCH CREEK	PL2_5140_5360	non-tidal	0.032
73537	64799	municipal	APPALACHIA RESERVOIR	TU3_8880_9230	non-tidal	0.5095890410958904109589
73537	65486	municipal	Powell River to Reservoir	TU3_8880_9230	non-tidal	0.0000000000000000000000
73538	60448	manufacturing	POND	PL0_5000_0001	non-tidal	0.057419355
73539	59286	mining	RAPPAHANNOCK RIVER #2  GRAVEL	RL5_6070_0000	tidal	3
73539	63788	mining	RAPPAHANNOCK RIVER #1 SAND PLT	RL5_6070_0000	tidal	4.5
73546	64996	municipal	IMPOUNDMENT	TU3_8480_8680	non-tidal	0.032
73553	61809	commercial	SPRING	MN3_7540_7680	non-tidal	0.029032258
73562	63884	irrigation	FARM POND         DEVILS DITCH	EL0_7220_0000	tidal	0.054794521
73563	63111	commercial	CEDAR RUN	PL2_5470_5360	non-tidal	0.219
73566	59954	commercial	PRIVATE LAKE	MN1_7590_7860	non-tidal	2.290322581
73567	59026	commercial	FOREST LAKE	PM7_4580_4820	non-tidal	0.096774194
73569	62362	mining	JAMES RIVER	JB0_7071_0000	tidal	2.267741935
73573	58919	municipal	Georges Creek	OD3_8340_8520	non-tidal	0.4157226589730767729311
73573	65644	municipal	Whitethorn Creek	OD3_8340_8520	non-tidal	0.0248252862324026791237
73575	60755	commercial	BARGER SPRINGS	JU5_7420_7160	non-tidal	0.44
73575	62547	commercial	GOLF COURSE SPRINGS	JU5_7420_7160	non-tidal	0.033
73588	64967	mining	CHANEY CREEK	TU4_8810_9000	non-tidal	5.24
73610	60333	irrigation	FARM POND ???????	PS3_5990_6161	non-tidal	0.00000000000000000000
73612	61589	manufacturing	RESERVOIR	RU4_5640_6030	non-tidal	0.0725
73615	60304	irrigation	CALF PASTURE RIVER	JU2_6410_6640	non-tidal	0.01369863
73615	64451	irrigation	Hamilton Branch/Deerfield Spring	JU2_6410_6640	non-tidal	0.000000000000000000000
73619	58843	irrigation	Burton Farm Pond (dug)	MN1_7620_7710	non-tidal	0.000000000000000000000
73620	60309	irrigation	BLACKWATER RIVER	OR1_8320_8271	non-tidal	0.00000000000000000000
73625	63312	commercial	LAKE ANNE	PM7_4580_4820_difficult_run	non-tidal	0.00000000000000000000
73637	59902	commercial	COINER SPRINGS	PS2_6660_6490	non-tidal	0.6
73644	62455	municipal	GLADSTONE SPRING	JL6_7430_7320	non-tidal	0.068935484
73671	62030	irrigation	POND	EL0_6190_0000	tidal	0.000000000000000000000
73674	60637	municipal	BLACKWATER RIVER	OR1_8320_8271	non-tidal	4.032
73682	65347	irrigation	FARM POND	PS5_4380_4370	non-tidal	0.094246575
73684	64197	municipal	JUDITH CREEK RESERVOIR	JL6_7440_7430	non-tidal	0.16
73685	64707	irrigation	Shenandoah River	PS4_5840_5240	non-tidal	0.000000000000000000000
73688	61570	commercial	SHENANDOAH RIVER	PS5_4380_4370	non-tidal	2.42
73692	63864	irrigation	FARM POND 3 (House Driveway Pond)	OD3_8340_8520	non-tidal	0.000000000000000000000
73705	60224	municipal	NOTTOWAY RIVER	MN5_8160_0000	tidal	130
73708	65130	manufacturing	CALFPASTURE RIVER	JU3_6640_6790	non-tidal	0.176451613
73711	64078	mining	HARDWARE RIVER	JL1_6760_6910	non-tidal	0.72
73713	60223	irrigation	THOMAS FARM	OD5_8770_8780	non-tidal	0.002221918
73713	63813	irrigation	ADKERSON COLEMAN POND	OD5_8770_8780	non-tidal	0.005479452
73713	65294	irrigation	ADKERSON POND	OD5_8770_8780	non-tidal	0.00000000000000000000
73717	60157	irrigation	FARM POND	OD2_8670_8890	non-tidal	0.00000000000000000000
73721	61562	municipal	NOTTOWAY RIVER RESERVOIR	MN3_7770_7930	non-tidal	5
73727	63922	irrigation	MOSSY CREEK	PS3_5990_6161	non-tidal	0.00000000000000000000
73730	61594	municipal	TROUBLESOME CREEK RESERVOIR	JA4_7280_7340	non-tidal	0.85205479452054794521
73732	62062	irrigation	FARM POND	JA5_7480_0001	non-tidal	0.00000000000000000000
73733	58910	municipal	SPRING	JU3_6640_6790	non-tidal	0.06
73734	63816	irrigation	SOUTH RIVER	PS2_6490_6420	non-tidal	0.000000000000000000000
73738	64647	commercial	IRRIGATION LAKE	JL6_7440_7430	non-tidal	0.051612903
73739	60801	municipal	SPRING	OR5_7910_8410	non-tidal	0.093677419
73740	58857	manufacturing	ROANOKE RIVER	OR2_7900_7740	non-tidal	1.46
73741	59937	commercial	ON SITE POND	PL7_4962_0000	tidal	1.2
73742	64257	commercial	BROAD BRANCH PONDS #1, #2	JL7_6800_7070	non-tidal	5.18
73744	59008	manufacturing	WL FROM QUANTICO CREEK	PL0_5490_0001	non-tidal	0.085
73745	58893	commercial	POND #4	PL2_5140_5360	non-tidal	0.000958325834638940921040
73745	60491	commercial	2.5 ACRE POND (#18)	PL2_5140_5360	non-tidal	0.032258065
73749	59834	irrigation	RAPPAHANNOCK RIVER	RL5_6070_0000	tidal	0.090000000000000000000000
73751	59742	mining	QUARRY - PIT SUMP DISCHARGE	PL0_5900_0000	tidal	0.082000000000000000000000
73752	60167	irrigation	MIDDLE RIVER	PS3_6460_6230	non-tidal	0.00000000000000000000
73759	64370	commercial	Oak Marr Irrigation Pond	PM7_4580_4820_difficult_run	non-tidal	0.000000000000000000000
73762	63346	municipal	BEAVERDAM CREEK RESERVOIR	PM3_4660_4620	non-tidal	0.290410959
73765	65034	municipal	LITTLE REED ISLAND CREEK	NR3_8740_8500	non-tidal	4
73766	64995	manufacturing	STOCK CREEK	TU5_9000_9280	non-tidal	0.832
73770	61842	commercial	MILLER SCHOOL DAM	JL1_6560_6440	non-tidal	0.000000000000000000000000
73770	62826	commercial	MAIN SPRING	JL1_6560_6440	non-tidal	0.021741935
73770	62857	commercial	SECOND SPRING	JL1_6560_6440	non-tidal	0.011
73771	65206	municipal	CLINCH RIVER	TU4_8810_9000	non-tidal	29.5
73772	64925	mining	COAL CREEK	TU3_8480_8680	non-tidal	0.059
73772	64928	mining	JAMISON CREEK	TU3_8480_8680	non-tidal	0.013835616438356164383562
73772	65180	mining	COAL CREEK ABOVE READ ASH	TU3_8480_8680	non-tidal	0.000000000000000000000000
73773	64719	municipal	Chesdin Reservoir	JA5_7480_0001	non-tidal	49.13424657534246575342
73779	60378	irrigation	SPRING	PS3_6460_6230	non-tidal	0.00000000000000000000
73782	65175	municipal	JOHN FLANNAGAN RESERVOIR	BS4_8540_8441	non-tidal	16.128
73813	60412	commercial	POND #2  ON HOLE #16	JL6_7440_7430	non-tidal	0.141935484
73813	62087	commercial	POND #1 ON HOLE #7	JL6_7440_7430	non-tidal	0.00000000000000000000
73816	473590	municipal	NORTH ANNA RIVER	YP3_6700_6670	non-tidal	26.2
73834	58868	commercial	Lake Chesdin	JA5_7480_0001	non-tidal	0.000000000000000000000
73842	61574	irrigation	THREE CREEK	MN5_8230_8161	non-tidal	0.006000000000000000000000
73860	60487	commercial	IRRIGATION POND	PM7_4580_4820_difficult_run	non-tidal	0.065
73865	61258	municipal	TWO SPRINGS	YP2_6390_6330	non-tidal	0.025
73866	59341	irrigation	NORTH FORK SHENANDOAH RIVER	PS3_5100_5080	non-tidal	0.516129032
73868	60182	irrigation	POND	EL0_6610_0000	tidal	0.00000000000000000000
73872	59670	fossilpower	JAMES RIVER	JL6_6970_6740	non-tidal	178.05
73873	61588	irrigation	FARM POND	MN1_7620_7710	non-tidal	0.007780822
73875	58920	irrigation	SMITH CREEK	PS2_5560_5100	non-tidal	0.00000000000000000000
73878	61084	irrigation	NORTH RIVER	PS4_6230_6360	non-tidal	0.00000000000000000000
73880	62240	irrigation	POND #1	PM3_4660_4620	non-tidal	0.039677419
73880	63368	irrigation	POND #2	PM3_4660_4620	non-tidal	0.00000000000000000000
73897	60369	municipal	LAKE PELHAM	RU4_5640_6030_lake_pelham	non-tidal	6.75
73898	64655	agriculture	BLUE SPRING	JU3_6380_6900	non-tidal	4.68
73899	60221	irrigation	MOUNTAIN RUN CREEK	OD5_8900_8770	non-tidal	0.02739726
73899	63907	irrigation	FARM POND	OD5_8900_8770	non-tidal	0.01369863
73900	60240	irrigation	POND	OD3_8340_8520	non-tidal	0.051780822
73902	61104	agriculture	DUG PONDS	MN4_8260_8400	non-tidal	0.00000000000000000000
73914	61738	municipal	BIG BETHEL RESERVOIR	YL0_7370_0000	tidal	4.274
73915	60779	commercial	Marsh Hawk Pond	JB0_7072_0000	tidal	0.037984236319428453868647
73915	60780	commercial	Blue Heron Pond	JB0_7072_0000	tidal	0.036027861710286583493784
73915	61053	commercial	Black Heath Pond	JB0_7072_0000	tidal	0.024344066353846606473186
73938	60414	manufacturing	SMITH RIVER	OD3_8630_8720	non-tidal	2.078322581
73939	59219	irrigation	Craig Creek	JU3_7490_7400	non-tidal	0.00000000000000000000
73942	62376	commercial	FOX MILL RUN	YL0_7010_0000	tidal	0.036
73947	59875	irrigation	BLACKWATER RIVER	MN4_8080_8110	non-tidal	0.00000000000000000000
73955	63948	irrigation	FARM POND	MN1_7730_8160	non-tidal	1.440986301
73956	62422	municipal	FALLING CREEK	JB0_7071_0000	tidal	0.29
73962	59771	manufacturing	DAN RIVER	OD5_8900_8770	non-tidal	11.16
73969	59186	commercial	DUCK POND	OD2_8840_9020	non-tidal	0.000000000000000000000
73969	60627	commercial	 POND #4	OD2_8840_9020	non-tidal	0.000000000000000000000
73969	61012	commercial	POND #4	OD2_8840_9020	non-tidal	0.000000000000000000000
73969	64158	commercial	OLD POND	OD2_8840_9020	non-tidal	0.000000000000000000000
73971	64639	municipal	HALLS SPRING	JU4_7260_7380	non-tidal	0.496774194
73975	60043	commercial	RUTELEDGE CREEK	OD5_8770_8780	non-tidal	0.032258065
73992	59930	commercial	LAKE AUDUBON	PM7_4580_4820_difficult_run	non-tidal	0.287096774
73992	59985	commercial	LINKS POND	PM7_4580_4820_difficult_run	non-tidal	0.229032258
73994	61341	commercial	HALE CREEK RESERVOIR	OD2_8560_8630	non-tidal	0.031
73997	60006	irrigation	POND	ES0_0000_0000	tidal	0.00000000000000000000
74004	58836	municipal	NEWPORT NEWS CHICKAHOMINY LAKE	JB3_7053_0001	non-tidal	82
74009	62517	commercial	UPPER RESERVOIR	JL2_7240_7350	non-tidal	0.114193548
74009	62518	commercial	LOWER RESERVOIR	JL2_7240_7350	non-tidal	0.111741935
74014	64533	irrigation	Muddy Creek	PS3_5990_6161	non-tidal	0.00000000000000000000
74018	61347	manufacturing	SMITH RIVER	OD3_8630_8720	non-tidal	0.751
74020	62402	manufacturing	JAMES RIVER	JL6_7440_7430	non-tidal	0.359
74021	61837	manufacturing	ROANOKE RIVER	OR4_8120_7890	non-tidal	3.329032258
74035	60158	irrigation	FARM POND	OR5_7890_7970	non-tidal	0.00000000000000000000
74038	60426	commercial	LAKE IRVINGTON	RL0_6450_0000	tidal	0.580645161
74040	59101	commercial	S FORK SHENANDOAH RIVER	PS5_5240_5200	non-tidal	1.152
74043	59149	irrigation	POND	ES0_0000_0000	tidal	0.00000000000000000000
74044	62007	irrigation	POND	ES0_0000_0000	tidal	0.00000000000000000000
74045	60264	irrigation	POND	ES0_0000_0000	tidal	0.00000000000000000000
74046	61622	municipal	SKIFF'S CREEK RESERVOIR	JB0_7390_0000	tidal	24.15580645
74047	63873	irrigation	BEAVER CREEK	PS3_5990_6161	non-tidal	0.038356164
74048	60666	irrigation	Tasley Pond 3	EL0_6191_0000	tidal	0.00000000000000000000
74048	61151	irrigation	Tasley Pond 2	EL0_6191_0000	tidal	0.00000000000000000000
74048	62004	irrigation	Tasley Pond 1	EL0_6191_0000	tidal	0.00000000000000000000
74048	64508	irrigation	Tasley Pond 4	EL0_6191_0000	tidal	0.00000000000000000000
74049	285592	commercial	Robertson Lake	RU2_6220_6170	non-tidal	0.109589041095890410959
74050	60161	irrigation	POND	EL0_6920_0000	tidal	0.111688464207921904620493
74051	59105	municipal	GARDNER SPRING	PS3_6460_6230	non-tidal	9.6
74051	63136	municipal	STAUNTON DAM	PS3_5990_6161	non-tidal	2.5
74051	63160	municipal	MIDDLE RIVER	PS3_6460_6230	non-tidal	10.1
74055	63783	irrigation	MEADOW RUN	PS3_6460_6230	non-tidal	0.00000000000000000000
74056	59262	commercial	LAKE ANNE	PM7_4580_4820_difficult_run	non-tidal	0.5
74056	59365	commercial	COLVIN RUN  NR PRACTICE RANGE	PM7_4580_4820_difficult_run	non-tidal	0.109
74056	59366	commercial	HOLDING POND #17	PM7_4580_4820_difficult_run	non-tidal	2
74059	65160	commercial	RIVANNA RIVER	JL4_6520_6710	non-tidal	0.2647671232876712328767
74060	60494	irrigation	FARM POND 5	MN1_7590_7860	non-tidal	0.020000000000000000000000
74060	61576	irrigation	FARM POND 4	YM0_6621_0000	tidal	0.000000000000000000000000
74060	62628	irrigation	FARM POND 1	MN1_7590_7860	non-tidal	0.080645161
74061	59734	commercial	POTOMAC RIVER	PM7_4410_4620	non-tidal	0.227123288
74063	60702	irrigation	RAPPAHANNOCK RIVER PUMP #3	RL5_6070_0000	tidal	0.099100112485939257592800
